"Fecha Hora","Fecha Hora(RAW)","Trafico suma (volumen)","Trafico suma (volumen)(RAW)","Trafico suma (velocidad)","Trafico suma (velocidad)(RAW)","Trafico in (volumen)","Trafico in (volumen)(RAW)","Trafico in (velocidad)","Trafico in (velocidad)(RAW)","Trafico out (volumen)","Trafico out (volumen)(RAW)","Trafico out (velocidad)","Trafico out (velocidad)(RAW)","Downtime","Downtime(RAW)","Cobertura","Cobertura(RAW)"
"22.11.2018 11:00:00 AM - 12:00:00 PM","43426.7083333333","226,957,595 KByte","232404577722.9697","516,509 kbit/s","64563642.1964","199,481,942 KByte","204269508913.5064","453,980 kbit/s","56747520.2698","27,475,653 KByte","28135068809.4632","62,529 kbit/s","7816121.9266","0 %","0.0000","100 %","0000009999"
"22.11.2018 12:00:00 PM - 01:00:00 PM","43426.7500000000","190,905,686 KByte","195487422417.9563","434,454 kbit/s","54306738.1963","169,498,689 KByte","173566658035.5459","385,737 kbit/s","48217112.5946","21,406,996 KByte","21920764382.4104","48,717 kbit/s","6089625.6018","0 %","0.0000","100 %","0000009999"
"22.11.2018 01:00:00 PM - 02:00:00 PM","43426.7916666667","189,958,468 KByte","194517471418.8595","432,295 kbit/s","54036833.8145","171,307,333 KByte","175418708890.1798","389,850 kbit/s","48731209.3413","18,651,135 KByte","19098762528.6797","42,445 kbit/s","5305624.4732","0 %","0.0000","100 %","0000009999"
"22.11.2018 02:00:00 PM - 03:00:00 PM","43426.8333333333","196,585,286 KByte","201303332454.1453","447,382 kbit/s","55922718.5976","177,385,016 KByte","181642256364.6698","403,686 kbit/s","50460807.8976","19,200,270 KByte","19661076089.4755","43,695 kbit/s","5461910.7000","0 %","0.0000","100 %","0000009999"
"22.11.2018 03:00:00 PM - 04:00:00 PM","43426.8750000000","147,164,461 KByte","150696408367.9660","453,086 kbit/s","56635751.7919","130,448,972 KByte","133579747174.0448","401,623 kbit/s","50202851.4635","16,715,489 KByte","17116661193.9212","51,463 kbit/s","6432900.3284","0 %","0.0000","74 %","0000007391"
"22.11.2018 04:00:00 PM - 05:00:00 PM","43426.9166666667","47,296,162 KByte","48431269818.7230","444,895 kbit/s","55611875.1363","36,664,703 KByte","37544655570.8570","344,889 kbit/s","43111169.8177","10,631,459 KByte","10886614247.8660","100,006 kbit/s","12500705.3186","0 %","0.0000","24 %","0000002419"
"22.11.2018 05:00:00 PM - 06:00:00 PM","43426.9583333333","227,695,328 KByte","233160015372.1486","518,175 kbit/s","64771888.6722","180,462,065 KByte","184793154237.3402","410,685 kbit/s","51335567.0977","47,233,263 KByte","48366861134.8084","107,491 kbit/s","13436321.5745","0 %","0.0000","100 %","0000009999"
"22.11.2018 06:00:00 PM - 07:00:00 PM","43427.0000000000","243,359,977 KByte","249200616800.4684","553,824 kbit/s","69227970.2533","194,452,540 KByte","199119400581.2428","442,523 kbit/s","55315400.5687","48,907,438 KByte","50081216219.2256","111,301 kbit/s","13912569.6846","0 %","0.0000","100 %","0000009999"
"22.11.2018 07:00:00 PM - 08:00:00 PM","43427.0416666667","198,898,915 KByte","203672488883.3745","452,646 kbit/s","56580720.7539","170,953,208 KByte","175056084749.7924","389,048 kbit/s","48631012.9650","27,945,707 KByte","28616404133.5821","63,598 kbit/s","7949707.7889","0 %","0.0000","100 %","0000009999"
"22.11.2018 08:00:00 PM - 09:00:00 PM","43427.0833333333","151,814,667 KByte","155458219114.8254","345,490 kbit/s","43186197.5695","131,403,546 KByte","134557231462.8800","299,039 kbit/s","37379916.0665","20,411,121 KByte","20900987651.9453","46,450 kbit/s","5806281.5030","0 %","0.0000","100 %","0000009999"
"22.11.2018 09:00:00 PM - 10:00:00 PM","43427.1250000000","78,789,815 KByte","80680770927.1147","179,306 kbit/s","22413193.0236","69,296,906 KByte","70960031927.2399","157,702 kbit/s","19712762.7100","9,492,909 KByte","9720738999.8748","21,603 kbit/s","2700430.3136","0 %","0.0000","100 %","0000009999"
"22.11.2018 10:00:00 PM - 11:00:00 PM","43427.1666666667","13,020,934 KByte","13333436772.3971","29,633 kbit/s","3704071.9767","10,347,897 KByte","10596247000.3818","23,549 kbit/s","2943671.7811","2,673,037 KByte","2737189772.0153","6,083 kbit/s","760400.1956","0 %","0.0000","100 %","0000009999"
"22.11.2018 11:00:00 PM - 12:00:00 AM","43427.2083333333","4,007,691 KByte","4103875905.5924","9,121 kbit/s","1140066.8686","3,542,142 KByte","3627153813.1996","8,061 kbit/s","1007632.2932","465,549 KByte","476722092.3928","1,059 kbit/s","132434.5754","0 %","0.0000","100 %","0000009999"
"23.11.2018 12:00:00 AM - 01:00:00 AM","43427.2500000000","4,670,367 KByte","4782455318.7054","10,629 kbit/s","1328574.2158","4,246,353 KByte","4348265922.9132","9,664 kbit/s","1207955.6637","424,013 KByte","434189395.7922","965 kbit/s","120618.5521","0 %","0.0000","100 %","0000009999"
"23.11.2018 01:00:00 AM - 02:00:00 AM","43427.2916666667","4,344,360 KByte","4448624948.4458","9,887 kbit/s","1235835.5715","3,489,044 KByte","3572781177.7693","7,940 kbit/s","992524.6835","855,316 KByte","875843770.6765","1,946 kbit/s","243310.8881","0 %","0.0000","100 %","0000009999"
"23.11.2018 02:00:00 AM - 03:00:00 AM","43427.3333333333","2,780,208 KByte","2846932622.4409","6,327 kbit/s","790884.9182","2,530,294 KByte","2591021152.0935","5,758 kbit/s","719792.0793","249,914 KByte","255911470.3474","569 kbit/s","71092.8389","0 %","0.0000","100 %","0000009999"
"23.11.2018 03:00:00 AM - 04:00:00 AM","43427.3750000000","2,211,671 KByte","2264751141.8135","5,033 kbit/s","629155.2120","2,011,199 KByte","2059467369.6621","4,577 kbit/s","572126.7143","200,472 KByte","205283772.1514","456 kbit/s","57028.4977","0 %","0.0000","100 %","0000009999"
"23.11.2018 04:00:00 AM - 05:00:00 AM","43427.4166666667","2,434,318 KByte","2492741629.5098","5,540 kbit/s","692487.8613","2,209,815 KByte","2262850088.1382","5,029 kbit/s","628623.6004","224,503 KByte","229891541.3716","511 kbit/s","63864.2609","0 %","0.0000","100 %","0000009999"
"23.11.2018 05:00:00 AM - 06:00:00 AM","43427.4583333333","3,021,271 KByte","3093781861.9102","6,876 kbit/s","859453.0843","2,779,148 KByte","2845847223.2461","6,325 kbit/s","790576.8029","242,124 KByte","247934638.6642","551 kbit/s","68876.2813","0 %","0.0000","100 %","0000009999"
"23.11.2018 06:00:00 AM - 07:00:00 AM","43427.5000000000","28,340,350 KByte","29020518020.9690","64,496 kbit/s","8061994.0219","25,466,334 KByte","26077526491.1253","57,955 kbit/s","7244421.4306","2,874,015 KByte","2942991529.8437","6,541 kbit/s","817572.5913","0 %","0.0000","100 %","0000009999"
"23.11.2018 07:00:00 AM - 08:00:00 AM","43427.5416666667","137,621,701 KByte","140924622159.9889","313,192 kbit/s","39148990.7937","108,307,071 KByte","110906441068.0874","246,479 kbit/s","30809912.2338","29,314,630 KByte","30018181091.9015","66,713 kbit/s","8339078.5599","0 %","0.0000","100 %","0000009999"
"23.11.2018 08:00:00 AM - 09:00:00 AM","43427.5833333333","151,251,357 KByte","154881389434.6935","344,211 kbit/s","43026313.2199","128,933,000 KByte","132027392480.8974","293,419 kbit/s","36677434.0237","22,318,356 KByte","22853996953.7960","50,791 kbit/s","6348879.1962","0 %","0.0000","100 %","0000009999"
"23.11.2018 09:00:00 AM - 10:00:00 AM","43427.6250000000","196,836,319 KByte","201560390734.2077","447,952 kbit/s","55993974.6684","168,495,944 KByte","172539847105.4688","383,456 kbit/s","47931995.9289","28,340,375 KByte","29020543628.7389","64,496 kbit/s","8061978.7394","0 %","0.0000","100 %","0000009999"
"23.11.2018 10:00:00 AM - 11:00:00 AM","43427.6666666667","199,249,552 KByte","204031541684.9279","453,440 kbit/s","56679994.1342","174,549,728 KByte","178738921897.8666","397,230 kbit/s","49653700.4086","24,699,824 KByte","25292619787.0613","56,210 kbit/s","7026293.7256","0 %","0.0000","100 %","0000009999"
"23.11.2018 11:00:00 AM - 12:00:00 PM","43427.7083333333","206,412,812 KByte","211366719869.8702","469,744 kbit/s","58718034.0168","185,784,131 KByte","190242950433.4507","422,799 kbit/s","52849814.9656","20,628,681 KByte","21123769436.4195","46,946 kbit/s","5868219.0512","0 %","0.0000","100 %","0000009999"
"23.11.2018 12:00:00 PM - 01:00:00 PM","43427.7500000000","165,818,335 KByte","169797975263.1369","377,359 kbit/s","47169904.0376","149,635,727 KByte","153226984022.7494","340,532 kbit/s","42566480.0839","16,182,609 KByte","16570991240.3875","36,827 kbit/s","4603423.9537","0 %","0.0000","100 %","0000009999"
"23.11.2018 01:00:00 PM - 02:00:00 PM","43427.7916666667","150,505,867 KByte","154118008235.7482","342,517 kbit/s","42814601.4445","132,243,817 KByte","135417668315.2742","300,957 kbit/s","37619571.9360","18,262,051 KByte","18700339920.4740","41,560 kbit/s","5195029.5085","0 %","0.0000","100 %","0000009999"
"23.11.2018 02:00:00 PM - 03:00:00 PM","43427.8333333333","157,113,453 KByte","160884175606.3898","357,548 kbit/s","44693524.9426","133,070,339 KByte","136264027408.1780","302,833 kbit/s","37854062.9294","24,043,113 KByte","24620148198.2118","54,716 kbit/s","6839462.0132","0 %","0.0000","100 %","0000009999"
"23.11.2018 03:00:00 PM - 04:00:00 PM","43427.8750000000","156,616,137 KByte","160374923976.0102","356,419 kbit/s","44552426.4523","136,972,299 KByte","140259634032.1084","311,715 kbit/s","38964364.7181","19,643,838 KByte","20115289943.9018","44,704 kbit/s","5588061.7342","0 %","0.0000","100 %","0000009999"
"23.11.2018 04:00:00 PM - 05:00:00 PM","43427.9166666667","151,588,983 KByte","155227118419.0240","344,979 kbit/s","43122357.3194","134,999,450 KByte","138239437015.8337","307,225 kbit/s","38403150.5535","16,589,533 KByte","16987681403.1904","37,754 kbit/s","4719206.7659","0 %","0.0000","100 %","0000009999"
"23.11.2018 05:00:00 PM - 06:00:00 PM","43427.9583333333","138,307,637 KByte","141627019783.0463","314,754 kbit/s","39344226.8037","114,295,678 KByte","117038773904.1073","260,109 kbit/s","32513570.3086","24,011,959 KByte","24588245878.9389","54,645 kbit/s","6830656.4951","0 %","0.0000","100 %","0000009999"
"23.11.2018 06:00:00 PM - 07:00:00 PM","43428.0000000000","131,880,834 KByte","135045973625.5114","300,130 kbit/s","37516209.4374","112,062,409 KByte","114751907161.1252","255,028 kbit/s","31878451.9584","19,818,424 KByte","20294066464.3863","45,102 kbit/s","5637757.4790","0 %","0.0000","100 %","0000009999"
"23.11.2018 07:00:00 PM - 08:00:00 PM","43428.0416666667","133,120,207 KByte","136315091744.1024","302,944 kbit/s","37868038.1761","103,539,510 KByte","106024458730.0260","235,627 kbit/s","29453365.7236","29,580,696 KByte","30290633014.0763","67,317 kbit/s","8414672.4525","0 %","0.0000","100 %","0000009999"
"23.11.2018 08:00:00 PM - 09:00:00 PM","43428.0833333333","91,146,920 KByte","93334446509.6098","207,427 kbit/s","25928395.8412","73,858,044 KByte","75630637348.2687","168,082 kbit/s","21010261.2296","17,288,876 KByte","17703809161.3410","39,345 kbit/s","4918134.6116","0 %","0.0000","100 %","0000009999"
"23.11.2018 09:00:00 PM - 10:00:00 PM","43428.1250000000","53,794,683 KByte","55085755484.2149","122,422 kbit/s","15302788.9625","46,136,348 KByte","47243619929.1719","104,994 kbit/s","13124248.5330","7,658,336 KByte","7842135555.0429","17,428 kbit/s","2178540.4295","0 %","0.0000","100 %","0000009999"
"23.11.2018 10:00:00 PM - 11:00:00 PM","43428.1666666667","7,974,395 KByte","8165780698.7366","18,148 kbit/s","2268492.9642","6,662,275 KByte","6822169730.7232","15,162 kbit/s","1895231.4060","1,312,120 KByte","1343610968.0134","2,986 kbit/s","373261.5582","0 %","0.0000","100 %","0000009999"
"23.11.2018 11:00:00 PM - 12:00:00 AM","43428.2083333333","4,914,899 KByte","5032856784.7846","11,185 kbit/s","1398140.0527","3,436,461 KByte","3518936304.4842","7,821 kbit/s","977569.2018","1,478,438 KByte","1513920480.3004","3,365 kbit/s","420570.8508","0 %","0.0000","100 %","0000009999"
"24.11.2018 12:00:00 AM - 01:00:00 AM","43428.2500000000","4,611,238 KByte","4721908186.5576","10,494 kbit/s","1311746.8314","4,146,678 KByte","4246198046.4736","9,437 kbit/s","1179594.4802","464,561 KByte","475710140.0840","1,057 kbit/s","132152.3512","0 %","0.0000","100 %","0000009999"
"24.11.2018 01:00:00 AM - 02:00:00 AM","43428.2916666667","4,885,944 KByte","5003207123.8138","11,119 kbit/s","1389891.7201","4,661,104 KByte","4772970480.2317","10,607 kbit/s","1325931.9446","224,840 KByte","230236643.5821","512 kbit/s","63959.7755","0 %","0.0000","100 %","0000009999"
"24.11.2018 02:00:00 AM - 03:00:00 AM","43428.3333333333","6,512,476 KByte","6668775623.1905","14,821 kbit/s","1852581.7628","6,194,545 KByte","6343213594.4173","14,097 kbit/s","1762140.8316","317,932 KByte","325562028.7732","724 kbit/s","90440.9312","0 %","0.0000","100 %","0000009999"
"24.11.2018 03:00:00 AM - 04:00:00 AM","43428.3750000000","4,259,989 KByte","4362228569.1002","9,695 kbit/s","1211831.1440","4,013,026 KByte","4109338699.9068","9,133 kbit/s","1141578.1037","246,963 KByte","252889869.1934","562 kbit/s","70253.0403","0 %","0.0000","100 %","0000009999"
"24.11.2018 04:00:00 AM - 05:00:00 AM","43428.4166666667","3,127,913 KByte","3202982562.2941","7,118 kbit/s","889784.1122","2,699,026 KByte","2763802786.2548","6,142 kbit/s","767780.5797","428,887 KByte","439179776.0392","976 kbit/s","122003.5325","0 %","0.0000","100 %","0000009999"
"24.11.2018 05:00:00 AM - 06:00:00 AM","43428.4583333333","2,292,997 KByte","2348029009.6508","5,218 kbit/s","652286.4496","2,078,199 KByte","2128075662.5003","4,729 kbit/s","591183.0359","214,798 KByte","219953347.1505","489 kbit/s","61103.4137","0 %","0.0000","100 %","0000009999"
"24.11.2018 06:00:00 AM - 07:00:00 AM","43428.5000000000","7,331,400 KByte","7507354014.9668","16,684 kbit/s","2085549.9111","6,231,027 KByte","6380571989.6310","14,180 kbit/s","1772528.8190","1,100,373 KByte","1126782025.3359","2,504 kbit/s","313021.0921","0 %","0.0000","100 %","0000009999"
"24.11.2018 07:00:00 AM - 08:00:00 AM","43428.5416666667","49,626,078 KByte","50817103646.7129","112,936 kbit/s","14117038.5440","42,167,634 KByte","43179657553.0447","95,963 kbit/s","11995348.9327","7,458,443 KByte","7637446093.6682","16,974 kbit/s","2121689.6113","0 %","0.0000","100 %","0000009999"
"24.11.2018 08:00:00 AM - 09:00:00 AM","43428.5833333333","75,840,570 KByte","77660743802.4886","172,593 kbit/s","21574166.7530","65,329,730 KByte","66897643641.5682","148,673 kbit/s","18584175.8479","10,510,840 KByte","10763100160.9204","23,920 kbit/s","2989990.9051","0 %","0.0000","100 %","0000009999"
"24.11.2018 09:00:00 AM - 10:00:00 AM","43428.6250000000","97,668,734 KByte","100012783628.4087","222,269 kbit/s","27783644.0893","81,953,200 KByte","83920076288.8609","186,505 kbit/s","23313075.0587","15,715,535 KByte","16092707339.5477","35,765 kbit/s","4470569.0306","0 %","0.0000","100 %","0000009999"
"24.11.2018 10:00:00 AM - 11:00:00 AM","43428.6666666667","104,846,092 KByte","107362397865.1224","238,603 kbit/s","29825373.7437","92,590,570 KByte","94812743856.2054","210,713 kbit/s","26339068.2157","12,255,521 KByte","12549654008.9170","27,890 kbit/s","3486305.5279","0 %","0.0000","100 %","0000009999"
"24.11.2018 11:00:00 AM - 12:00:00 PM","43428.7083333333","98,609,229 KByte","100975850042.1523","224,409 kbit/s","28051106.9064","86,640,565 KByte","88719938048.2655","197,171 kbit/s","24646412.6411","11,968,664 KByte","12255911993.8867","27,238 kbit/s","3404694.2653","0 %","0.0000","100 %","0000009999"
"24.11.2018 12:00:00 PM - 01:00:00 PM","43428.7500000000","78,149,932 KByte","80025530573.9769","177,848 kbit/s","22230981.3719","66,080,552 KByte","67666485665.3047","150,381 kbit/s","18797655.8423","12,069,380 KByte","12359044908.6722","27,467 kbit/s","3433325.5296","0 %","0.0000","100 %","0000009999"
"24.11.2018 01:00:00 PM - 02:00:00 PM","43428.7916666667","52,371,378 KByte","53628291367.7706","119,184 kbit/s","14898030.4881","46,493,713 KByte","47609561687.1848","105,808 kbit/s","13226017.1535","5,877,666 KByte","6018729680.5858","13,376 kbit/s","1672013.3346","0 %","0.0000","100 %","0000009999"
"24.11.2018 02:00:00 PM - 03:00:00 PM","43428.8333333333","43,802,642 KByte","44853905034.2488","99,683 kbit/s","12460421.8213","40,495,922 KByte","41467824089.3733","92,158 kbit/s","11519768.0061","3,306,720 KByte","3386080944.8754","7,525 kbit/s","940653.8151","0 %","0.0000","100 %","0000009999"
"24.11.2018 03:00:00 PM - 04:00:00 PM","43428.8750000000","32,553,078 KByte","33334351460.0048","74,082 kbit/s","9260288.0399","29,074,815 KByte","29772610930.4103","66,167 kbit/s","8270835.9647","3,478,262 KByte","3561740529.5946","7,916 kbit/s","989452.0752","0 %","0.0000","100 %","0000009999"
"24.11.2018 04:00:00 PM - 05:00:00 PM","43428.9166666667","28,009,994 KByte","28682233913.5947","63,744 kbit/s","7967951.1942","25,264,551 KByte","25870900642.9065","57,496 kbit/s","7186960.2030","2,745,443 KByte","2811333270.6882","6,248 kbit/s","780990.9911","0 %","0.0000","100 %","0000009999"
"24.11.2018 05:00:00 PM - 06:00:00 PM","43428.9583333333","30,911,849 KByte","31653733041.9870","70,348 kbit/s","8793534.1232","28,664,754 KByte","29352707633.6202","65,234 kbit/s","8154300.0266","2,247,095 KByte","2301025408.3668","5,114 kbit/s","639234.0967","0 %","0.0000","100 %","0000009999"
"24.11.2018 06:00:00 PM - 07:00:00 PM","43429.0000000000","18,719,453 KByte","19168719496.4663","42,601 kbit/s","5325102.8551","17,617,449 KByte","18040267848.0227","40,093 kbit/s","5011617.0693","1,102,004 KByte","1128451648.4435","2,508 kbit/s","313485.7858","0 %","0.0000","100 %","0000009999"
"24.11.2018 07:00:00 PM - 08:00:00 PM","43429.0416666667","14,219,966 KByte","14561245343.0015","32,361 kbit/s","4045161.1795","12,903,664 KByte","13213351964.5701","29,366 kbit/s","3670712.0276","1,316,302 KByte","1347893378.4314","2,996 kbit/s","374449.1518","0 %","0.0000","100 %","0000009999"
"24.11.2018 08:00:00 PM - 09:00:00 PM","43429.0833333333","12,363,621 KByte","12660348082.0293","28,137 kbit/s","3517066.2146","10,595,056 KByte","10849337010.8860","24,112 kbit/s","3013964.2611","1,768,565 KByte","1811011071.1434","4,025 kbit/s","503101.9535","0 %","0.0000","100 %","0000009999"
"24.11.2018 09:00:00 PM - 10:00:00 PM","43429.1250000000","10,257,355 KByte","10503531323.7916","23,343 kbit/s","2917923.1716","8,141,594 KByte","8336991881.5348","18,528 kbit/s","2316049.8162","2,115,761 KByte","2166539442.2569","4,815 kbit/s","601873.3553","0 %","0.0000","100 %","0000009999"
"24.11.2018 10:00:00 PM - 11:00:00 PM","43429.1666666667","4,815,200 KByte","4930764696.9108","10,958 kbit/s","1369767.2026","4,402,299 KByte","4507954095.0192","10,018 kbit/s","1252310.3514","412,901 KByte","422810601.8916","940 kbit/s","117456.8512","0 %","0.0000","100 %","0000009999"
"24.11.2018 11:00:00 PM - 12:00:00 AM","43429.2083333333","2,646,402 KByte","2709915446.1630","6,023 kbit/s","752819.1167","2,486,321 KByte","2545992821.6608","5,658 kbit/s","707281.1330","160,081 KByte","163922624.5023","364 kbit/s","45537.9837","0 %","0.0000","100 %","0000009999"
"25.11.2018 12:00:00 AM - 01:00:00 AM","43429.2500000000","2,049,784 KByte","2098978585.8585","4,665 kbit/s","583093.3392","1,883,051 KByte","1928244201.6456","4,285 kbit/s","535663.5641","166,733 KByte","170734384.2129","379 kbit/s","47429.7751","0 %","0.0000","100 %","0000009999"
"25.11.2018 01:00:00 AM - 02:00:00 AM","43429.2916666667","1,578,002 KByte","1615874281.4771","3,591 kbit/s","448888.8807","1,432,680 KByte","1467064671.0719","3,260 kbit/s","407549.6625","145,322 KByte","148809610.4052","331 kbit/s","41339.2182","0 %","0.0000","100 %","0000009999"
"25.11.2018 02:00:00 AM - 03:00:00 AM","43429.3333333333","961,005 KByte","984069089.3890","2,187 kbit/s","273376.0655","804,821 KByte","824137169.2410","1,832 kbit/s","228946.7063","156,184 KByte","159931920.1480","355 kbit/s","44429.3592","0 %","0.0000","100 %","0000009999"
"25.11.2018 03:00:00 AM - 04:00:00 AM","43429.3750000000","1,406,706 KByte","1440467031.1954","3,201 kbit/s","400165.3011","1,265,051 KByte","1295412469.6358","2,879 kbit/s","359868.7855","141,655 KByte","145054561.5596","322 kbit/s","40296.5157","0 %","0.0000","100 %","0000009999"
"25.11.2018 04:00:00 AM - 05:00:00 AM","43429.4166666667","1,878,140 KByte","1923215628.0366","4,274 kbit/s","534268.1175","1,730,482 KByte","1772013268.9779","3,938 kbit/s","492264.1953","147,659 KByte","151202359.0587","336 kbit/s","42003.9223","0 %","0.0000","100 %","0000009999"
"25.11.2018 05:00:00 AM - 06:00:00 AM","43429.4583333333","1,812,618 KByte","1856120399.4912","4,125 kbit/s","515627.6719","1,530,113 KByte","1566835366.4292","3,482 kbit/s","435264.6911","282,505 KByte","289285033.0619","643 kbit/s","80362.9809","0 %","0.0000","100 %","0000009999"
"25.11.2018 06:00:00 AM - 07:00:00 AM","43429.5000000000","1,711,436 KByte","1752510279.4381","3,895 kbit/s","486850.3342","1,460,755 KByte","1495813064.6071","3,324 kbit/s","415539.4116","250,681 KByte","256697214.8310","570 kbit/s","71310.9226","0 %","0.0000","100 %","0000009999"
"25.11.2018 07:00:00 AM - 08:00:00 AM","43429.5416666667","1,866,742 KByte","1911543858.2521","4,248 kbit/s","531036.0336","1,698,221 KByte","1738977996.4594","3,865 kbit/s","483096.4112","168,521 KByte","172565861.7927","384 kbit/s","47939.6224","0 %","0.0000","100 %","0000009999"
"25.11.2018 08:00:00 AM - 09:00:00 AM","43429.5833333333","2,027,276 KByte","2075930942.7680","4,614 kbit/s","576697.1441","1,865,948 KByte","1910730329.9360","4,246 kbit/s","530804.1331","161,329 KByte","165200612.8320","367 kbit/s","45893.0110","0 %","0.0000","100 %","0000009999"
"25.11.2018 09:00:00 AM - 10:00:00 AM","43429.6250000000","1,961,040 KByte","2008104687.9154","4,463 kbit/s","557853.3455","1,769,904 KByte","1812381322.6170","4,028 kbit/s","503481.2131","191,136 KByte","195723365.2984","435 kbit/s","54372.1325","0 %","0.0000","100 %","0000009999"
"25.11.2018 10:00:00 AM - 11:00:00 AM","43429.6666666667","2,002,571 KByte","2050632228.2194","4,557 kbit/s","569665.9532","1,834,442 KByte","1878468892.4286","4,175 kbit/s","521838.9516","168,128 KByte","172163335.7908","383 kbit/s","47827.0016","0 %","0.0000","100 %","0000009999"
"25.11.2018 11:00:00 AM - 12:00:00 PM","43429.7083333333","1,891,008 KByte","1936391689.6404","4,303 kbit/s","537934.3968","1,703,383 KByte","1744264017.4346","3,876 kbit/s","484560.8547","187,625 KByte","192127672.2059","427 kbit/s","53373.5421","0 %","0.0000","100 %","0000009999"
"25.11.2018 12:00:00 PM - 01:00:00 PM","43429.7500000000","2,174,239 KByte","2226421152.5213","4,948 kbit/s","618503.5802","1,936,053 KByte","1982518766.1324","4,406 kbit/s","550747.0827","238,186 KByte","243902386.3889","542 kbit/s","67756.4975","0 %","0.0000","100 %","0000009999"
"25.11.2018 01:00:00 PM - 02:00:00 PM","43429.7916666667","2,594,869 KByte","2657145757.8133","5,905 kbit/s","738147.3041","2,213,400 KByte","2266521592.0900","5,037 kbit/s","629633.0557","381,469 KByte","390624165.7234","868 kbit/s","108514.2484","0 %","0.0000","100 %","0000009999"
"25.11.2018 02:00:00 PM - 03:00:00 PM","43429.8333333333","1,663,072 KByte","1702986137.9130","3,785 kbit/s","473084.5581","1,500,557 KByte","1536570803.0225","3,415 kbit/s","426854.8658","162,515 KByte","166415334.8905","370 kbit/s","46229.6923","0 %","0.0000","100 %","0000009999"
"25.11.2018 03:00:00 PM - 04:00:00 PM","43429.8750000000","2,537,772 KByte","2598678665.6962","5,775 kbit/s","721915.3445","2,345,430 KByte","2401719926.3584","5,338 kbit/s","667200.0240","192,343 KByte","196958739.3378","438 kbit/s","54715.3205","0 %","0.0000","100 %","0000009999"
"25.11.2018 04:00:00 PM - 05:00:00 PM","43429.9166666667","2,844,909 KByte","2913186500.8304","6,474 kbit/s","809290.4094","2,633,979 KByte","2697194893.2734","5,994 kbit/s","749287.4070","210,929 KByte","215991607.5570","480 kbit/s","60003.0024","0 %","0.0000","100 %","0000009999"
"25.11.2018 05:00:00 PM - 06:00:00 PM","43429.9583333333","2,860,832 KByte","2929491738.6366","6,511 kbit/s","813813.2624","2,631,532 KByte","2694689028.3059","5,989 kbit/s","748585.0328","229,300 KByte","234802710.3307","522 kbit/s","65228.2296","0 %","0.0000","100 %","0000009999"
"25.11.2018 06:00:00 PM - 07:00:00 PM","43430.0000000000","2,096,516 KByte","2146832048.2662","4,771 kbit/s","596395.2485","1,872,950 KByte","1917900445.0331","4,262 kbit/s","532797.4834","223,566 KByte","228931603.2331","509 kbit/s","63597.7651","0 %","0.0000","100 %","0000009999"
"25.11.2018 07:00:00 PM - 08:00:00 PM","43430.0416666667","2,118,782 KByte","2169632367.7596","4,822 kbit/s","602732.5825","1,936,619 KByte","1983097815.6312","4,407 kbit/s","550912.5350","182,163 KByte","186534552.1285","415 kbit/s","51820.0475","0 %","0.0000","100 %","0000009999"
"25.11.2018 08:00:00 PM - 09:00:00 PM","43430.0833333333","2,236,941 KByte","2290627840.8339","5,091 kbit/s","636333.2363","2,042,887 KByte","2091916411.6347","4,649 kbit/s","581131.4770","194,054 KByte","198711429.1992","442 kbit/s","55201.7594","0 %","0.0000","100 %","0000009999"
"25.11.2018 09:00:00 PM - 10:00:00 PM","43430.1250000000","3,680,719 KByte","3769055762.5815","8,376 kbit/s","1047055.9142","3,468,764 KByte","3552014220.6872","7,894 kbit/s","986761.0700","211,955 KByte","217041541.8943","482 kbit/s","60294.8442","0 %","0.0000","100 %","0000009999"
"25.11.2018 10:00:00 PM - 11:00:00 PM","43430.1666666667","4,935,861 KByte","5054321157.4660","11,233 kbit/s","1404099.0078","4,669,441 KByte","4781507551.1234","10,626 kbit/s","1328310.9243","266,420 KByte","272813606.3426","606 kbit/s","75788.0835","0 %","0.0000","100 %","0000009999"
"25.11.2018 11:00:00 PM - 12:00:00 AM","43430.2083333333","4,051,136 KByte","4148363277.4112","9,219 kbit/s","1152412.7647","3,837,469 KByte","3929567897.6279","8,733 kbit/s","1091631.5429","213,667 KByte","218795379.7833","486 kbit/s","60781.2218","0 %","0.0000","100 %","0000009999"
"26.11.2018 12:00:00 AM - 01:00:00 AM","43430.2500000000","2,709,882 KByte","2774919521.2053","6,167 kbit/s","770877.3592","2,521,619 KByte","2582137960.8977","5,739 kbit/s","717322.3141","188,263 KByte","192781560.3076","428 kbit/s","53555.0451","0 %","0.0000","100 %","0000009999"
"26.11.2018 01:00:00 AM - 02:00:00 AM","43430.2916666667","1,541,481 KByte","1578476317.4393","3,508 kbit/s","438503.4037","1,408,029 KByte","1441821387.8803","3,204 kbit/s","400540.4321","133,452 KByte","136654929.5590","304 kbit/s","37962.9717","0 %","0.0000","100 %","0000009999"
"26.11.2018 02:00:00 AM - 03:00:00 AM","43430.3333333333","2,576,649 KByte","2638488244.5802","5,864 kbit/s","732974.4825","1,985,921 KByte","2033583176.3152","4,519 kbit/s","564931.2933","590,728 KByte","604905068.2650","1,344 kbit/s","168043.1892","0 %","0.0000","100 %","0000009999"
